,branch_lengths,dist,rep,quint
2,0.04103699908882782,35.88688920967745,529,3
3,0.0402990371186441,52.54620405888262,529,4
4,0.041412020636446875,86.40430315946921,529,5
0,0.04321531096611733,14.493562776854624,530,1
1,0.04043551906092542,25.592495468740772,530,2
2,0.04126526581501832,35.88688920967745,530,3
3,0.04064274709115895,52.54620405888262,530,4
4,0.04067031276556787,86.40430315946921,530,5
0,0.040422948191392,14.493562776854624,531,1
1,0.04097811477324783,25.592495468740772,531,2
2,0.041719283795787696,35.88688920967745,531,3
3,0.042455906633073796,52.54620405888262,531,4
4,0.040653980947802315,86.40430315946921,531,5
0,0.041405940549450536,14.493562776854624,532,1
1,0.04192274819514439,25.592495468740772,532,2
2,0.042021166955128204,35.88688920967745,532,3
3,0.04003131172240048,52.54620405888262,532,4
4,0.04084838928113565,86.40430315946921,532,5
0,0.04151340309065946,14.493562776854624,533,1
1,0.0409319078149337,25.592495468740772,533,2
2,0.04110821715201469,35.88688920967745,533,3
3,0.04141877372423272,52.54620405888262,533,4
4,0.04125743652472534,86.40430315946921,533,5
0,0.04100858761904765,14.493562776854624,534,1
1,0.040692138694457265,25.592495468740772,534,2
2,0.04242015180402939,35.88688920967745,534,3
3,0.04076470166284934,52.54620405888262,534,4
4,0.041343749258241844,86.40430315946921,534,5
0,0.042510303237179574,14.493562776854624,535,1
1,0.04055031445258824,25.592495468740772,535,2
2,0.04201955015567774,35.88688920967745,535,3
3,0.040894566229958754,52.54620405888262,535,4
4,0.0402545894871796,86.40430315946921,535,5
0,0.04120360168956051,14.493562776854624,536,1
1,0.041969423687586015,25.592495468740772,536,2
2,0.04190193211996347,35.88688920967745,536,3
3,0.04092471164910671,52.54620405888262,536,4
4,0.040230317994505556,86.40430315946921,536,5
0,0.04134284457875467,14.493562776854624,537,1
1,0.042661357508016515,25.592495468740772,537,2
2,0.04065206602564112,35.88688920967745,537,3
3,0.04076747870819977,52.54620405888262,537,4
4,0.04080648514652019,86.40430315946921,537,5
0,0.040734506199633765,14.493562776854624,538,1
1,0.04221352700412282,25.592495468740772,538,2
2,0.041889645892857194,35.88688920967745,538,3
3,0.04106751248740278,52.54620405888262,538,4
4,0.04032497271062278,86.40430315946921,538,5
0,0.042350103173076956,14.493562776854624,539,1
1,0.0407110211223087,25.592495468740772,539,2
2,0.041197225091575224,35.88688920967745,539,3
3,0.04079106376546056,52.54620405888262,539,4
4,0.041179936602564186,86.40430315946921,539,5
0,0.041110594560439626,14.493562776854624,540,1
1,0.040813501145213024,25.592495468740772,540,2
2,0.04109820305860809,35.88688920967745,540,3
3,0.04207432705451227,52.54620405888262,540,4
4,0.041133358434066056,86.40430315946921,540,5
0,0.041241558058608116,14.493562776854624,541,1
1,0.04166937904260199,25.592495468740772,541,2
2,0.04091394297619058,35.88688920967745,541,3
3,0.04150737891891898,52.54620405888262,541,4
4,0.040897857550366346,86.40430315946921,541,5
0,0.041684497967033024,14.493562776854624,542,1
1,0.04068766518094372,25.592495468740772,542,2
2,0.040904584464285756,35.88688920967745,542,3
3,0.041091933609711494,52.54620405888262,542,4
4,0.04186079559981696,86.40430315946921,542,5
0,0.04069422729853477,14.493562776854624,543,1
1,0.040520310929913025,25.592495468740772,543,2
2,0.04151225320970708,35.88688920967745,543,3
3,0.04290448990380219,52.54620405888262,543,4
4,0.04059894877747265,86.40430315946921,543,5
0,0.040950142174908534,14.493562776854624,544,1
1,0.04092104292716454,25.592495468740772,544,2
2,0.041304151250000025,35.88688920967745,544,3
3,0.0418888624782411,52.54620405888262,544,4
4,0.04116574974358976,86.40430315946921,544,5
0,0.041421590966117305,14.493562776854624,545,1
1,0.04025216134677055,25.592495468740772,545,2
2,0.041124915911172184,35.88688920967745,545,3
3,0.04218650825927632,52.54620405888262,545,4
4,0.04124460211080591,86.40430315946921,545,5
0,0.041897135311355464,14.493562776854624,546,1
1,0.040689332537792104,25.592495468740772,546,2
2,0.0411618784020147,35.88688920967745,546,3
3,0.04163998727439306,52.54620405888262,546,4
4,0.04084139500000011,86.40430315946921,546,5
0,0.041607563681318765,14.493562776854624,547,1
1,0.04127213986715531,25.592495468740772,547,2
2,0.03988723201923084,35.88688920967745,547,3
3,0.042684163467705157,52.54620405888262,547,4
4,0.04077937444597068,86.40430315946921,547,5
0,0.04215593110805872,14.493562776854624,548,1
1,0.041168934942739335,25.592495468740772,548,2
2,0.04130772436813198,35.88688920967745,548,3
3,0.040805597984425145,52.54620405888262,548,4
4,0.04079137767399278,86.40430315946921,548,5
0,0.0417505812957877,14.493562776854624,549,1
1,0.040636764640403215,25.592495468740772,549,2
2,0.04149865752747255,35.88688920967745,549,3
3,0.04125714556115437,52.54620405888262,549,4
4,0.04108638013736272,86.40430315946921,549,5
0,0.04216730079670342,14.493562776854624,550,1
1,0.041490968314246555,25.592495468740772,550,2
2,0.04081085715201468,35.88688920967745,550,3
3,0.040952717063673934,52.54620405888262,550,4
4,0.0408079375641026,86.40430315946921,550,5
0,0.041430899853479884,14.493562776854624,551,1
1,0.040830797714155015,25.592495468740772,551,2
2,0.0397305219871795,35.88688920967745,551,3
3,0.04184288523133315,52.54620405888262,551,4
4,0.0423947814148352,86.40430315946921,551,5
0,0.04081087020146528,14.493562776854624,552,1
1,0.04058306937700421,25.592495468740772,552,2
2,0.042461472683150286,35.88688920967745,552,3
3,0.04195735296381131,52.54620405888262,552,4
4,0.04041705995879127,86.40430315946921,552,5
0,0.041175008754578864,14.493562776854624,553,1
1,0.04180748741181874,25.592495468740772,553,2
2,0.04203087989010986,35.88688920967745,553,3
3,0.04079842752633986,52.54620405888262,553,4
4,0.04041805158882794,86.40430315946921,553,5
0,0.04186072173534812,14.493562776854624,554,1
1,0.040107502904260274,25.592495468740772,554,2
2,0.04251236075549456,35.88688920967745,554,3
3,0.0412155126294091,52.54620405888262,554,4
4,0.04053316973901107,86.40430315946921,554,5
0,0.041514123232600765,14.493562776854624,555,1
1,0.04270080259276228,25.592495468740772,555,2
2,0.04111069818681326,35.88688920967745,555,3
3,0.041283472194228156,52.54620405888262,555,4
4,0.03962139008241772,86.40430315946921,555,5
0,0.04151218032509159,14.493562776854624,556,1
1,0.04101669721026118,25.592495468740772,556,2
2,0.04280362519688655,35.88688920967745,556,3
3,0.0398650035547412,52.54620405888262,556,4
4,0.04103155940934081,86.40430315946921,556,5
0,0.04120418114468872,14.493562776854624,557,1
1,0.04048157377462219,25.592495468740772,557,2
2,0.041560393040293145,35.88688920967745,557,3
3,0.04144606152542382,52.54620405888262,557,4
4,0.04153733511904759,86.40430315946921,557,5
0,0.041137444665750915,14.493562776854624,558,1
1,0.041321306032982244,25.592495468740772,558,2
2,0.040491519629120974,35.88688920967745,558,3
3,0.04115007797068257,52.54620405888262,558,4
4,0.04212944527472539,86.40430315946921,558,5
0,0.04096519299908439,14.493562776854624,559,1
1,0.042170952258360095,25.592495468740772,559,2
2,0.040917185856227126,35.88688920967745,559,3
3,0.04142421106275778,52.54620405888262,559,4
4,0.04075276594780224,86.40430315946921,559,5
0,0.041157291735348094,14.493562776854624,560,1
1,0.04123708080623008,25.592495468740772,560,2
2,0.04003082215659346,35.88688920967745,560,3
3,0.04172698091617044,52.54620405888262,560,4
4,0.04207784354395608,86.40430315946921,560,5
0,0.04104825595695976,14.493562776854624,561,1
1,0.042180730412276775,25.592495468740772,561,2
2,0.04161800852106235,35.88688920967745,561,3
3,0.0406841404901513,52.54620405888262,561,4
4,0.04069883836080585,86.40430315946921,561,5
0,0.04201000172161183,14.493562776854624,562,1
1,0.04059375009619791,25.592495468740772,562,2
2,0.04074895854853496,35.88688920967745,562,3
3,0.04138122084745764,52.54620405888262,562,4
4,0.04149563506410265,86.40430315946921,562,5
0,0.041166180540293126,14.493562776854624,563,1
1,0.041954621342189746,25.592495468740772,563,2
2,0.04074057592490842,35.88688920967745,563,3
3,0.04168747281722409,52.54620405888262,563,4
4,0.040681478988095356,86.40430315946921,563,5
0,0.04118542324633708,14.493562776854624,564,1
1,0.04125683100778759,25.592495468740772,564,2
2,0.04118494134615385,35.88688920967745,564,3
3,0.041251013866239084,52.54620405888262,564,4
4,0.041351600801282196,86.40430315946921,564,5
0,0.04221612424450559,14.493562776854624,565,1
1,0.04114443981676601,25.592495468740772,565,2
2,0.0409051253296704,35.88688920967745,565,3
3,0.040994258227210326,52.54620405888262,565,4
4,0.04096969362637367,86.40430315946921,565,5
0,0.04089711254120888,14.493562776854624,566,1
1,0.04203189376546048,25.592495468740772,566,2
2,0.04139006839743596,35.88688920967745,566,3
3,0.040453452130096185,52.54620405888262,566,4
4,0.04145727313186827,86.40430315946921,566,5
0,0.04072794628663005,14.493562776854624,567,1
1,0.0411409898396703,25.592495468740772,567,2
2,0.04243814627289382,35.88688920967745,567,3
3,0.04141002677966108,52.54620405888262,567,4
4,0.040512720856227195,86.40430315946921,567,5
0,0.04234068008241763,14.493562776854624,568,1
1,0.041222966518552506,25.592495468740772,568,2
2,0.04052532853021993,35.88688920967745,568,3
3,0.04056586048098952,52.54620405888262,568,4
4,0.04157464543498175,86.40430315946921,568,5
0,0.04048036585164851,14.493562776854624,569,1
1,0.041853578282180594,25.592495468740772,569,2
2,0.041031885247252826,35.88688920967745,569,3
3,0.04169540616582671,52.54620405888262,569,4
4,0.0411690514331503,86.40430315946921,569,5
0,0.04037112271520151,14.493562776854624,570,1
1,0.0416358712276684,25.592495468740772,570,2
2,0.04247093855769243,35.88688920967745,570,3
3,0.0407916979523592,52.54620405888262,570,4
4,0.040960143058608144,86.40430315946921,570,5
0,0.04095651328296722,14.493562776854624,571,1
1,0.04065741415025206,25.592495468740772,571,2
2,0.04191159141025653,35.88688920967745,571,3
3,0.041298966349060946,52.54620405888262,571,4
4,0.04140507257326002,86.40430315946921,571,5
0,0.04041326817307698,14.493562776854624,572,1
1,0.04213100753092087,25.592495468740772,572,2
2,0.0420997554945056,35.88688920967745,572,3
3,0.04052023825011447,52.54620405888262,572,4
4,0.041065606478937845,86.40430315946921,572,5
0,0.04184477196428586,14.493562776854624,573,1
1,0.04120838273476866,25.592495468740772,573,2
2,0.040510080526556816,35.88688920967745,573,3
3,0.04130459514429688,52.54620405888262,573,4
4,0.04136198224816865,86.40430315946921,573,5
0,0.04106082119047636,14.493562776854624,574,1
1,0.04136116606046727,25.592495468740772,574,2
2,0.0415706264743591,35.88688920967745,574,3
3,0.04087509995877235,52.54620405888262,574,4
4,0.0413619722344322,86.40430315946921,574,5
0,0.04192163635531141,14.493562776854624,575,1
1,0.04115078049931296,25.592495468740772,575,2
2,0.04149170322344336,35.88688920967745,575,3
3,0.04096837311956029,52.54620405888262,575,4
4,0.040697139097985384,86.40430315946921,575,5
0,0.039922494670329656,14.493562776854624,576,1
1,0.04154797396701796,25.592495468740772,576,2
2,0.0420902167399268,35.88688920967745,576,3
3,0.04276527702702705,52.54620405888262,576,4
4,0.039904674514652155,86.40430315946921,576,5
0,0.04227078173076932,14.493562776854624,577,1
1,0.04075230372881365,25.592495468740772,577,2
2,0.040525762435897485,35.88688920967745,577,3
3,0.042502442029317515,52.54620405888262,577,4
4,0.04017886233058617,86.40430315946921,577,5
0,0.04065254215659341,14.493562776854624,578,1
1,0.04117702136051318,25.592495468740772,578,2
2,0.04155506005952387,35.88688920967745,578,3
3,0.04101665595510773,52.54620405888262,578,4
4,0.041828386886446946,86.40430315946921,578,5
0,0.04217918782051298,14.493562776854624,579,1
1,0.04114774882272109,25.592495468740772,579,2
2,0.041574395686813155,35.88688920967745,579,3
3,0.0412793882546955,52.54620405888262,579,4
4,0.04004905272893772,86.40430315946921,579,5
0,0.04082927766025645,14.493562776854624,580,1
1,0.041497717585891096,25.592495468740772,580,2
2,0.04140966733058611,35.88688920967745,580,3
3,0.04087992017865332,52.54620405888262,580,4
4,0.04161316789377297,86.40430315946921,580,5
0,0.041163546332417714,14.493562776854624,581,1
1,0.043317377256069704,25.592495468740772,581,2
2,0.04078482163003654,35.88688920967745,581,3
3,0.04164317018323416,52.54620405888262,581,4
4,0.039322017898351734,86.40430315946921,581,5
0,0.04160447869047614,14.493562776854624,582,1
1,0.04160992183692176,25.592495468740772,582,2
2,0.04098098371794881,35.88688920967745,582,3
3,0.04016751056344485,52.54620405888262,582,4
4,0.04186658102106238,86.40430315946921,582,5
0,0.04123149490842499,14.493562776854624,583,1
1,0.04126116896930831,25.592495468740772,583,2
2,0.0415520644734433,35.88688920967745,583,3
3,0.040564846120018386,52.54620405888262,583,4
4,0.041619923603479964,86.40430315946921,583,5
0,0.041665547092490866,14.493562776854624,584,1
1,0.0410758021026112,25.592495468740772,584,2
2,0.04096371991300375,35.88688920967745,584,3
3,0.04159674640403128,52.54620405888262,584,4
4,0.040928070169413945,86.40430315946921,584,5
0,0.04113202537545793,14.493562776854624,585,1
1,0.04202467794319752,25.592495468740772,585,2
2,0.04143377599358978,35.88688920967745,585,3
3,0.04175734336234546,52.54620405888262,585,4
4,0.039882571007326166,86.40430315946921,585,5
0,0.04070737845238103,14.493562776854624,586,1
1,0.040809333018781556,25.592495468740772,586,2
2,0.040116610430402974,35.88688920967745,586,3
3,0.04222303219422824,52.54620405888262,586,4
4,0.042373696336996385,86.40430315946921,586,5
0,0.04029103726648357,14.493562776854624,587,1
1,0.04169068117269817,25.592495468740772,587,2
2,0.041450933392857194,35.88688920967745,587,3
3,0.041422034365552036,52.54620405888262,587,4
4,0.041375401025641155,86.40430315946921,587,5
0,0.040521641680402974,14.493562776854624,588,1
1,0.04132393672011,25.592495468740772,588,2
2,0.04161842695512827,35.88688920967745,588,3
3,0.041482567251488967,52.54620405888262,588,4
4,0.04128337440934066,86.40430315946921,588,5
0,0.04093386416666669,14.493562776854624,589,1
1,0.041469160797068375,25.592495468740772,589,2
2,0.04096643926739942,35.88688920967745,589,3
3,0.04161981803481448,52.54620405888262,589,4
4,0.04124079408882791,86.40430315946921,589,5
0,0.04154347326007331,14.493562776854624,590,1
1,0.041867594031149834,25.592495468740772,590,2
2,0.04070561525641035,35.88688920967745,590,3
3,0.04107115721484203,52.54620405888262,590,4
4,0.04104216780677664,86.40430315946921,590,5
0,0.040905730215201594,14.493562776854624,591,1
1,0.04123180961062761,25.592495468740772,591,2
2,0.04119434169413926,35.88688920967745,591,3
3,0.04141469748969318,52.54620405888262,591,4
4,0.04148329474816856,86.40430315946921,591,5
0,0.04200803947802208,14.493562776854624,592,1
1,0.04101354810810817,25.592495468740772,592,2
2,0.04026149225274733,35.88688920967745,592,3
3,0.041627502542372935,52.54620405888262,592,4
4,0.04131928887820516,86.40430315946921,592,5
0,0.040929997495421234,14.493562776854624,593,1
1,0.040810555542831056,25.592495468740772,593,2
2,0.040557299249084286,35.88688920967745,593,3
3,0.04273267076958326,52.54620405888262,593,4
4,0.041199761286630075,86.40430315946921,593,5
0,0.041601201575091715,14.493562776854624,594,1
1,0.04122679642693531,25.592495468740772,594,2
2,0.04154724137362646,35.88688920967745,594,3
3,0.040881155826843894,52.54620405888262,594,4
4,0.04097323196428587,86.40430315946921,594,5
0,0.04159717694597076,14.493562776854624,595,1
1,0.04051500438387543,25.592495468740772,595,2
2,0.04079639268315032,35.88688920967745,595,3
3,0.04180389801649113,52.54620405888262,595,4
4,0.0415172517261905,86.40430315946921,595,5
0,0.040889419775641075,14.493562776854624,596,1
1,0.041609433957856296,25.592495468740772,596,2
2,0.040910863855311425,35.88688920967745,596,3
3,0.04112886555199274,52.54620405888262,596,4
4,0.04169133264652022,86.40430315946921,596,5
0,0.0412865719734433,14.493562776854624,597,1
1,0.04227000687585907,25.592495468740772,597,2
2,0.04088283921245431,35.88688920967745,597,3
3,0.04122326179111315,52.54620405888262,597,4
4,0.040567581616300405,86.40430315946921,597,5
0,0.03978428926282049,14.493562776854624,598,1
1,0.04221745015574905,25.592495468740772,598,2
2,0.04188347772435904,35.88688920967745,598,3
3,0.04181666546495662,52.54620405888262,598,4
4,0.0405286265018316,86.40430315946921,598,5
0,0.042130530384615485,14.493562776854624,599,1
1,0.04095497602382045,25.592495468740772,599,2
2,0.0415087614102565,35.88688920967745,599,3
3,0.04092133839212105,52.54620405888262,599,4
4,0.040713914894688646,86.40430315946921,599,5
0,0.04178530340201472,14.493562776854624,600,1
1,0.04131954531378849,25.592495468740772,600,2
2,0.04030803792582419,35.88688920967745,600,3
3,0.04174660049473208,52.54620405888262,600,4
4,0.041070578763736335,86.40430315946921,600,5
0,0.04064029338827846,14.493562776854624,601,1
1,0.04135313159413653,25.592495468740772,601,2
2,0.04179213569139207,35.88688920967745,601,3
3,0.04076978360513061,52.54620405888262,601,4
4,0.04167428973901108,86.40430315946921,601,5
0,0.040998283800366395,14.493562776854624,602,1
1,0.041248815359596985,25.592495468740772,602,2
2,0.04066968865842499,35.88688920967745,602,3
3,0.041085031342189715,52.54620405888262,602,4
4,0.04222791143772896,86.40430315946921,602,5
0,0.04093991412545789,14.493562776854624,603,1
1,0.04042801406779672,25.592495468740772,603,2
2,0.041654302861721726,35.88688920967745,603,3
3,0.041703220279432074,52.54620405888262,603,4
4,0.041504186492673976,86.40430315946921,603,5
0,0.04001151656593418,14.493562776854624,604,1
1,0.04158069097572155,25.592495468740772,604,2
2,0.04112352107600734,35.88688920967745,604,3
3,0.04175630377920305,52.54620405888262,604,4
4,0.04175815751831505,86.40430315946921,604,5
0,0.04060206396978032,14.493562776854624,605,1
1,0.04193612557489701,25.592495468740772,605,2
2,0.04070398820970698,35.88688920967745,605,3
3,0.041735135382501225,52.54620405888262,605,4
4,0.04125302983058613,86.40430315946921,605,5
0,0.040820046836080696,14.493562776854624,606,1
1,0.04199082672927176,25.592495468740772,606,2
2,0.040653841304945065,35.88688920967745,606,3
3,0.041876802120934566,52.54620405888262,606,4
4,0.0408889158882784,86.40430315946921,606,5
0,0.041082848910256466,14.493562776854624,607,1
1,0.04132189022446184,25.592495468740772,607,2
2,0.04121543041666673,35.88688920967745,607,3
3,0.04201451778744855,52.54620405888262,607,4
4,0.04059550230769238,86.40430315946921,607,5
0,0.039984118969780234,14.493562776854624,608,1
1,0.04094363448465426,25.592495468740772,608,2
2,0.04126524368589752,35.88688920967745,608,3
3,0.042438892262941084,52.54620405888262,608,4
4,0.04159832135989009,86.40430315946921,608,5
0,0.04075263758699635,14.493562776854624,609,1
1,0.04041168387998177,25.592495468740772,609,2
2,0.04163829994505509,35.88688920967745,609,3
3,0.04110426419147966,52.54620405888262,609,4
4,0.042322470499084296,86.40430315946921,609,5
0,0.04083632282051295,14.493562776854624,610,1
1,0.04124939618415029,25.592495468740772,610,2
2,0.0405485553983517,35.88688920967745,610,3
3,0.042699836083371585,52.54620405888262,610,4
4,0.040896359757326035,86.40430315946921,610,5
0,0.042222945151099,14.493562776854624,611,1
1,0.04121833637654609,25.592495468740772,611,2
2,0.04046141821428583,35.88688920967745,611,3
3,0.041381467343105875,52.54620405888262,611,4
4,0.04094568528846159,86.40430315946921,611,5
0,0.04164999518772899,14.493562776854624,612,1
1,0.04138582803481462,25.592495468740772,612,2
2,0.040514794033882855,35.88688920967745,612,3
3,0.040966359912963844,52.54620405888262,612,4
4,0.04171276182692314,86.40430315946921,612,5
0,0.04071182213827839,14.493562776854624,613,1
1,0.04162224076042149,25.592495468740772,613,2
2,0.042338610801282144,35.88688920967745,613,3
3,0.04051492579935881,52.54620405888262,613,4
4,0.041042041043956104,86.40430315946921,613,5
0,0.04222780357600733,14.493562776854624,614,1
1,0.04169896490609258,25.592495468740772,614,2
2,0.03988703718864483,35.88688920967745,614,3
3,0.042127471131470584,52.54620405888262,614,4
4,0.04028913721611726,86.40430315946921,614,5
0,0.041441335714285855,14.493562776854624,615,1
1,0.041692165235913986,25.592495468740772,615,2
2,0.04047742423076926,35.88688920967745,615,3
3,0.041252296252863085,52.54620405888262,615,4
4,0.041366788750000064,86.40430315946921,615,5
0,0.04125380885073265,14.493562776854624,616,1
1,0.04054090537792034,25.592495468740772,616,2
2,0.04107285318681325,35.88688920967745,616,3
3,0.04132494885020621,52.54620405888262,616,4
4,0.04203700005036642,86.40430315946921,616,5
0,0.042173805178571444,14.493562776854624,617,1
1,0.04197387370590939,25.592495468740772,617,2
2,0.04150313986263745,35.88688920967745,617,3
3,0.04037902958314258,52.54620405888262,617,4
4,0.04019989099358979,86.40430315946921,617,5
0,0.04042785803571436,14.493562776854624,618,1
1,0.040928811557489744,25.592495468740772,618,2
2,0.04139188864010995,35.88688920967745,618,3
3,0.042203914461749974,52.54620405888262,618,4
4,0.04127762369047627,86.40430315946921,618,5
0,0.041244450421245464,14.493562776854624,619,1
1,0.04052350639486946,25.592495468740772,619,2
2,0.04228146957417603,35.88688920967745,619,3
3,0.04086111371965196,52.54620405888262,619,4
4,0.0413187558608059,86.40430315946921,619,5
0,0.04128686953296718,14.493562776854624,620,1
1,0.04087628280348157,25.592495468740772,620,2
2,0.04071795863553116,35.88688920967745,620,3
3,0.04191544793403579,52.54620405888262,620,4
4,0.04143338134615387,86.40430315946921,620,5
0,0.040993360393773014,14.493562776854624,621,1
1,0.0417809744021988,25.592495468740772,621,2
2,0.041535739734432316,35.88688920967745,621,3
3,0.04137210926706375,52.54620405888262,621,4
4,0.040547921909340694,86.40430315946921,621,5
0,0.041255955778388476,14.493562776854624,622,1
1,0.04349329762711878,25.592495468740772,622,2
2,0.040487394148351674,35.88688920967745,622,3
3,0.04080908895556574,52.54620405888262,622,4
4,0.04018489543498167,86.40430315946921,622,5
0,0.040454371158425005,14.493562776854624,623,1
1,0.04223162433806695,25.592495468740772,623,2
2,0.04051737840201472,35.88688920967745,623,3
3,0.041835545093907564,52.54620405888262,623,4
4,0.04119160525183153,86.40430315946921,623,5
0,0.04093913134615392,14.493562776854624,624,1
1,0.04122312377004125,25.592495468740772,624,2
2,0.04189920614926745,35.88688920967745,624,3
3,0.040752827617957094,52.54620405888262,624,4
4,0.04141527784340668,86.40430315946921,624,5
0,0.041505444432234445,14.493562776854624,625,1
1,0.042393319816766105,25.592495468740772,625,2
2,0.04060220183150186,35.88688920967745,625,3
3,0.04118594700412291,52.54620405888262,625,4
4,0.040543387760988994,86.40430315946921,625,5
0,0.04109740038919424,14.493562776854624,626,1
1,0.041212355254237346,25.592495468740772,626,2
2,0.04111502663461544,35.88688920967745,626,3
3,0.04125108119560249,52.54620405888262,626,4
4,0.04155392646062275,86.40430315946921,626,5
0,0.041580601080586116,14.493562776854624,627,1
1,0.040805971539166354,25.592495468740772,627,2
2,0.04102010369963379,35.88688920967745,627,3
3,0.04152695071461302,52.54620405888262,627,4
4,0.04129610314102566,86.40430315946921,627,5
0,0.041397836771978086,14.493562776854624,628,1
1,0.040783050380210864,25.592495468740772,628,2
2,0.04107679612179489,35.88688920967745,628,3
3,0.041720979757214845,52.54620405888262,628,4
4,0.04125114548992693,86.40430315946921,628,5
0,0.04185141839743597,14.493562776854624,629,1
1,0.04063352826385713,25.592495468740772,629,2
2,0.040929205352564106,35.88688920967745,629,3
3,0.04141763437929471,52.54620405888262,629,4
4,0.04139781477106235,86.40430315946921,629,5
0,0.04213816326465203,14.493562776854624,630,1
1,0.04062229284929007,25.592495468740772,630,2
2,0.041269871520146585,35.88688920967745,630,3
3,0.040212430810810884,52.54620405888262,630,4
4,0.04198628574175829,86.40430315946921,630,5
0,0.04051594887820526,14.493562776854624,631,1
1,0.03993018337608801,25.592495468740772,631,2
2,0.0425163435576924,35.88688920967745,631,3
3,0.041939647558405894,52.54620405888262,631,4
4,0.04132739476648358,86.40430315946921,631,5
0,0.041805657335164954,14.493562776854624,632,1
1,0.040298185359596866,25.592495468740772,632,2
2,0.04119924096611728,35.88688920967745,632,3
3,0.04105132268437939,52.54620405888262,632,4
4,0.041874873548534926,86.40430315946921,632,5
0,0.041267639317765614,14.493562776854624,633,1
1,0.04072765867613375,25.592495468740772,633,2
2,0.04165594733516494,35.88688920967745,633,3
3,0.040822462226294175,52.54620405888262,633,4
4,0.041755664194139314,86.40430315946921,633,5
0,0.04022567836538471,14.493562776854624,634,1
1,0.04208497396243714,25.592495468740772,634,2
2,0.04236553733974362,35.88688920967745,634,3
3,0.0406488407008704,52.54620405888262,634,4
4,0.04090488336538465,86.40430315946921,634,5
0,0.04008837806776568,14.493562776854624,635,1
1,0.04109702704535051,25.592495468740772,635,2
2,0.04066382154761901,35.88688920967745,635,3
3,0.04198983209803031,52.54620405888262,635,4
4,0.04239101662545799,86.40430315946921,635,5
0,0.041494480686813266,14.493562776854624,636,1
1,0.04106726299587726,25.592495468740772,636,2
2,0.04051660287087919,35.88688920967745,636,3
3,0.04187313675675685,52.54620405888262,636,4
4,0.04127852501373636,86.40430315946921,636,5
0,0.04219615554029318,14.493562776854624,637,1
1,0.04158847399908393,25.592495468740772,637,2
2,0.0401350462087912,35.88688920967745,637,3
3,0.0415130270270271,52.54620405888262,637,4
4,0.04079737931318689,86.40430315946921,637,5
0,0.040691439890109996,14.493562776854624,638,1
1,0.0416773464635823,25.592495468740772,638,2
2,0.040979528379120805,35.88688920967745,638,3
3,0.04167040818598275,52.54620405888262,638,4
4,0.041211471923077045,86.40430315946921,638,5
0,0.04171472354395615,14.493562776854624,639,1
1,0.04134714149335791,25.592495468740772,639,2
2,0.040868664267399275,35.88688920967745,639,3
3,0.04145519072835552,52.54620405888262,639,4
4,0.04084422507326012,86.40430315946921,639,5
0,0.0417590322390111,14.493562776854624,640,1
1,0.04057728671552911,25.592495468740772,640,2
2,0.04037376880494513,35.88688920967745,640,3
3,0.04251603076042153,52.54620405888262,640,4
4,0.041003959821428654,86.40430315946921,640,5
0,0.04085144309065936,14.493562776854624,641,1
1,0.040191533078332564,25.592495468740772,641,2
2,0.04103867251373634,35.88688920967745,641,3
3,0.04243343214383886,52.54620405888262,641,4
4,0.041714783067765736,86.40430315946921,641,5
0,0.040818684056776626,14.493562776854624,642,1
1,0.04121064038937252,25.592495468740772,642,2
2,0.04075899204670332,35.88688920967745,642,3
3,0.041064623586807236,52.54620405888262,642,4
4,0.04237676369505506,86.40430315946921,642,5
0,0.04121851141483527,14.493562776854624,643,1
1,0.04113746786990386,25.592495468740772,643,2
2,0.04077454063186817,35.88688920967745,643,3
3,0.04155339477782866,52.54620405888262,643,4
4,0.04154597937271084,86.40430315946921,643,5
0,0.0425917161538462,14.493562776854624,644,1
1,0.0401067658726524,25.592495468740772,644,2
2,0.04057704870421252,35.88688920967745,644,3
3,0.04227687248282193,52.54620405888262,644,4
4,0.04067735018315017,86.40430315946921,644,5
0,0.04129509427655693,14.493562776854624,645,1
1,0.04049381778744851,25.592495468740772,645,2
2,0.042339617280219795,35.88688920967745,645,3
3,0.04109779364635833,52.54620405888262,645,4
4,0.0410030677564103,86.40430315946921,645,5
0,0.04292515041208797,14.493562776854624,646,1
1,0.03988619971140635,25.592495468740772,646,2
2,0.04212153220238103,35.88688920967745,646,3
3,0.04124104457627127,52.54620405888262,646,4
4,0.040055251222527524,86.40430315946921,646,5
0,0.04180838256868135,14.493562776854624,647,1
1,0.04154474408612009,25.592495468740772,647,2
2,0.042096837701465266,35.88688920967745,647,3
3,0.040166777714154916,52.54620405888262,647,4
4,0.04061270358058619,86.40430315946921,647,5
0,0.0412574773443224,14.493562776854624,648,1
1,0.04078619082913436,25.592495468740772,648,2
2,0.042002079569597194,35.88688920967745,648,3
3,0.040871388213467745,52.54620405888262,648,4
4,0.04131228499542126,86.40430315946921,648,5
0,0.04274149493131875,14.493562776854624,649,1
1,0.04153172899679346,25.592495468740772,649,2
2,0.04014146847527476,35.88688920967745,649,3
3,0.04131428006871286,52.54620405888262,649,4
4,0.040500992632784,86.40430315946921,649,5
0,0.04034641822344329,14.493562776854624,650,1
1,0.04079837681630783,25.592495468740772,650,2
2,0.042159772907509274,35.88688920967745,650,3
3,0.041756016885020765,52.54620405888262,650,4
4,0.04116924674908429,86.40430315946921,650,5
